"","D3","D2"
"37795",1,1004
"37796",2,490
"37797",1,3834
"37798",2,2988
"37799",2,3729
"37800",1,2740
"37801",2,3155
"37802",1,4572
"37803",1,19137
"37804",2,3307
"37805",2,4013
"37806",1,2503
"37807",1,3084
"37808",1,2990
"37809",2,529
"37810",1,3211
"37811",1,5112
"37812",2,6407
"37813",2,3439
"37814",2,1616
"37815",1,516
"37816",1,4082
"37817",1,601
"37818",1,1066
"37819",1,3492
"37820",1,4764
"37821",1,4448
"37822",1,339
"37823",1,857
"37824",1,1161
"37825",1,3680
"37826",2,1813
"37827",1,4003
"37828",1,6027
"37829",1,298
"37830",1,4261
"37831",2,4485
"37832",1,295
"37833",1,3584
"37834",1,3551
"37835",1,281
"37836",1,5010
"37837",1,3831
"37838",1,3230
"37839",1,4779
"37840",1,4354
"37841",1,1638
"37842",2,3023
"37843",1,4124
"37844",1,4061
"37845",2,3055
"37846",2,1338
"37847",2,2325
"37848",1,725
"37849",1,4289
"37850",2,1873
"37851",1,2143
"37852",1,5541
"37853",1,4056
"37854",1,3319
"37855",1,4370
"37856",1,1034
"37857",1,2337
"37858",1,3409
"37859",1,3518
"37860",2,3378
"37861",1,4592
"37862",1,3815
"37863",1,2863
"37864",1,1035
"37865",1,4508
"37866",1,2835
"37867",2,2201
"37868",1,1868
"37869",1,2961
"37870",1,1153
"37871",1,1577
"37872",1,1010
"37873",1,3180
"37874",2,2804
"37875",1,3282
"37876",2,1149
"37877",1,1239
"37878",2,2916
"37879",1,3392
"37880",1,4522
"37881",1,5746
"37882",1,4727
"37883",1,6601
"37884",2,241
"37885",2,1288
"37886",2,5229
"37887",1,4120
"37888",1,1861
"37889",1,4810
"37890",1,1305
"37891",2,3252
"37892",2,3739
"37893",1,5295
"37894",1,6212
"37895",1,3020
"37896",2,2481
"37897",1,3550
"37898",1,3578
"37899",1,3155
"37900",1,3117
"37901",1,4445
"37902",1,3133
"37903",1,3375
"37904",1,2728
"37905",1,5205
"37906",1,3265
"37907",1,5104
"37908",2,892
"37909",1,2380
"37910",1,3908
"37911",1,3213
"37912",1,3012
"37913",1,4844
"37914",1,4697
"37915",1,2795
"37916",1,3013
"37917",2,2942
"37918",2,4093
"37919",2,3562
"37920",1,4232
"37921",1,972
"37922",1,4925
"37923",1,1300
"37924",1,4540
"37925",1,2293
"37926",1,2077
"37927",1,3257
"37928",2,3466
"37929",2,5223
"37930",1,4079
"37931",1,888
"37932",2,2231
"37933",2,1205
"37934",1,5048
"37935",1,4065
"37936",2,5279
"37937",1,2596
"37938",2,461
"37939",2,6605
"37940",3,4591
"37941",1,4442
"37942",1,6609
"37943",2,3321
"37944",1,3801
"37945",1,3431
"37946",1,4907
"37947",1,5025
"37948",1,4076
"37949",2,4830
"37950",1,3098
"37951",1,3778
"37952",1,869
"37953",1,3030
"37954",1,4504
"37955",1,3655
"37956",2,2645
"37957",1,646
"37958",2,3586
"37959",3,287
"37960",2,4606
"37961",2,3538
"37962",1,4950
"37963",1,1207
"37964",2,7814
"37965",2,1174
"37966",1,1758
"37967",1,6805
"37968",1,4616
"37969",1,530
"37970",1,3554
"37971",1,1383
"37972",1,250
"37973",1,3475
"37974",2,2342
"37975",1,881
"37976",2,3993
"37977",1,1310
"37978",2,3760
"37979",2,1314
"37980",2,3295
"37981",1,4827
"37982",2,4131
"37983",1,7985
"37984",1,4545
"37985",2,2778
"37986",1,2719
"37987",1,2744
"37988",1,3540
"37989",1,3639
"37990",1,5324
"37991",2,4191
"37992",1,555
"37993",1,112
"37994",2,2336
"37995",1,4410
"37996",2,2761
"37997",2,4925
"37998",2,5881
"37999",2,5216
"38000",1,5209
"38001",2,2065
"38002",1,1912
"38003",1,4456
"38004",1,354
"38005",1,4945
"38006",1,4641
"38007",1,238
"38008",1,876
"38009",1,565
"38010",1,3549
"38011",2,5479
"38012",1,4008
"38013",1,5459
"38014",1,4477
"38015",2,2973
"38016",2,6066
"38017",1,6598
"38018",2,4669
"38019",1,2189
"38020",2,1796
"38021",2,5384
"38022",1,4046
"38023",1,1431
"38024",2,4442
"38025",1,3790
"38026",1,5582
"38027",2,846
"38028",2,1128
"38029",1,4556
"38030",1,3597
"38031",2,1236
"38032",2,3964
"38033",2,1564
"38034",2,2564
"38035",1,3142
"38036",1,3843
"38037",1,2866
"38038",1,4438
"38039",2,5111
"38040",3,25
"38041",1,4580
"38042",1,5972
"38043",2,2694
"38044",1,4037
"38045",2,3487
"38046",2,3988
"38047",2,4825
"38048",1,2946
"38049",1,5727
"38050",2,3842
"38051",1,3426
"38052",2,4125
"38053",1,5374
"38054",2,4517
"38055",1,4110
"38056",2,4527
"38057",1,4868
"38058",2,2484
"38059",1,4316
"38060",1,1187
"38061",1,1101
"38062",1,3743
"38063",1,2583
"38064",1,3731
"38065",1,3549
"38066",2,4048
"38067",2,3124
"38068",2,4850
"38069",1,2073
"38070",1,4556
"38071",2,3338
"38072",1,4669
"38073",1,4159
"38074",1,5056
"38075",1,5654
"38076",2,2017
"38077",1,3894
"38078",1,2673
"38079",2,3698
"38080",1,3766
"38081",2,3794
"38082",1,5759
"38083",1,4993
"38084",1,4397
"38085",2,905
"38086",1,714
"38087",2,2839
"38088",1,852
"38089",2,3260
"38090",2,1631
"38091",1,861
"38092",2,2973
"38093",2,3098
"38094",1,2859
"38095",2,5272
"38096",1,5148
"38097",2,4894
"38098",1,1920
"38099",1,5385
"38100",2,2280
"38101",1,4638
"38102",1,4040
"38103",1,3578
"38104",1,5244
"38105",2,3379
"38106",1,4384
"38107",2,3735
"38108",1,389
"38109",1,2544
"38110",1,2747
"38111",1,4547
"38112",2,3871
"38113",1,4193
"38114",1,3402
"38115",2,4791
"38116",1,2244
"38117",2,5414
"38118",1,1999
"38119",2,4366
"38120",2,1564
"38121",1,4024
"38122",1,2618
"38123",2,1454
"38124",2,1010
"38125",1,1777
"38126",1,3257
"38127",1,1316
"38128",1,4972
"38129",1,540
"38130",1,5406
"38131",2,3304
"38132",2,3447
"38133",1,387
"38134",1,3549
"38135",1,2555
"38136",1,3334
"38137",1,132
"38138",1,233
"38139",1,1787
"38140",1,3208
"38141",1,1091
"38142",1,4598
"38143",1,3527
"38144",2,3757
"38145",1,3906
"38146",1,836
"38147",1,3101
"38148",2,2734
"38149",1,5169
"38150",1,434
"38151",1,3710
"38152",2,4197
"38153",1,4430
"38154",3,93
"38155",2,3195
"38156",1,3940
"38157",1,1038
"38158",2,3907
"38159",1,655
"38160",1,2945
"38161",1,619
"38162",2,2353
"38163",1,5595
"38164",1,3429
"38165",1,4547
"38166",1,545
"38167",1,5641
"38168",1,1877
"38169",2,5143
"38170",1,2815
"38171",1,5684
"38172",1,3939
"38173",1,3391
"38174",1,3389
"38175",1,4796
"38176",1,3183
"38177",1,1465
"38178",2,365
"38179",1,4209
"38180",1,6487
"38181",1,4480
"38182",1,1313
"38183",1,3219
"38184",1,3000
"38185",1,4097
"38186",1,3613
"38187",1,2228
"38188",2,2593
"38189",1,968
"38190",1,3888
"38191",2,4769
"38192",1,3208
"38193",2,3239
"38194",1,5390
"38195",1,5637
"38196",1,3573
"38197",1,10646
"38198",1,3807
"38199",1,2570
"38200",1,3543
"38201",1,300
"38202",1,2776
"38203",1,2899
"38204",2,2980
"38205",1,2451
"38206",1,5074
"38207",2,3023
"38208",1,5838
"38209",1,3373
"38210",2,464
"38211",2,1328
"38212",1,3037
"38213",1,802
"38214",1,4495
"38215",2,7010
"38216",1,709
"38217",1,939
"38218",1,3533
"38219",1,5722
"38220",1,507
"38221",1,1044
"38222",3,516
"38223",1,3095
"38224",1,3193
"38225",1,4574
"38226",1,1432
"38227",1,2941
"38228",2,2583
"38229",1,4897
"38230",2,6095
"38231",1,3496
"38232",1,4432
"38233",1,3777
"38234",1,5534
"38235",1,2896
"38236",1,1205
"38237",1,4192
"38238",1,5526
"38239",1,4053
"38240",1,4105
"38241",2,4001
"38242",1,2856
"38243",2,1815
"38244",1,7424
"38245",1,3496
"38246",2,4260
"38247",1,2231
"38248",1,3611
"38249",2,2299
"38250",1,3986
"38251",1,4986
"38252",2,3633
"38253",1,3366
"38254",1,2138
"38255",1,3682
"38256",1,6076
"38257",2,3933
"38258",1,4955
"38259",1,2977
"38260",1,2763
"38261",2,1011
"38262",1,7215
"38263",1,715
"38264",1,2020
"38265",1,3814
"38266",1,3139
"38267",1,2765
"38268",2,2482
"38269",1,3235
"38270",1,440
"38271",1,1498
"38272",2,1674
"38273",1,1795
"38274",1,2833
"38275",2,2529
"38276",1,851
"38277",2,4724
"38278",1,2332
"38279",1,5413
"38280",1,4615
"38281",1,1636
"38282",1,4560
"38283",1,4847
"38284",2,1399
"38285",2,50
"38286",1,68
"38287",1,6260
"38288",1,4022
"38289",2,2153
"38290",2,5762
"38291",2,4297
"38292",2,3129
"38293",1,9710
"38294",2,3239
"38295",1,4708
"38296",2,2597
"38297",2,2340
"38298",1,5119
"38299",2,3459
"38300",1,5416
"38301",1,4037
"38302",1,3343
"38303",1,3893
"38304",2,3718
"38305",1,3918
"38306",1,2777
"38307",1,4175
"38308",1,4630
"38309",1,2689
"38310",2,4154
"38311",1,2853
"38312",1,4873
"38313",1,4455
"38314",1,5105
"38315",1,22713
"38316",2,2715
"38317",1,3341
"38318",1,1507
"38319",1,2186
"38320",1,3665
"38321",2,3442
"38322",1,4389
"38323",1,5863
"38324",1,3692
"38325",1,1470
"38326",2,2458
"38327",1,1064
"38328",2,3087
"38329",2,4613
"38330",1,3359
"38331",1,5531
"38332",1,3042
"38333",1,4523
"38334",1,1400
"38335",1,3422
"38336",1,162
"38337",2,1162
"38338",1,3091
"38339",2,3338
"38340",1,2536
"38341",1,7018
"38342",2,1605
"38343",2,3238
"38344",1,2987
"38345",1,3841
"38346",1,5758
"38347",1,710
"38348",2,2233
"38349",2,3692
"38350",2,3605
"38351",1,3123
"38352",1,541
"38353",1,3931
"38354",2,67
"38355",2,3691
"38356",1,32390
"38357",1,599
"38358",2,792
"38359",1,3838
"38360",2,4218
"38361",2,2619
"38362",1,1030
"38363",1,750
"38364",1,3824
"38365",1,2694
"38366",1,3636
"38367",1,4019
"38368",1,3056
"38369",1,1316
"38370",1,371
"38371",1,3346
"38372",1,4246
"38373",1,4448
"38374",2,4433
"38375",1,7394
"38376",2,1650
"38377",1,3933
"38378",1,7144
"38379",1,4104
"38380",1,3662
"38381",1,2392
"38382",2,3827
"38383",2,3934
"38384",2,4330
"38385",1,768
"38386",2,673
"38387",1,4779
"38388",1,4869
"38389",1,3425
"38390",1,4830
"38391",1,4714
"38392",1,4670
"38393",1,4354
"38394",1,2839
"38395",1,4043
"38396",1,5193
"38397",2,3519
"38398",1,582
"38399",1,2583
"38400",2,1373
"38401",1,5813
"38402",1,3511
"38403",2,3321
"38404",1,4882
"38405",1,5976
"38406",1,209
"38407",1,426
"38408",1,3732
"38409",2,4290
"38410",1,4510
"38411",1,4011
"38412",1,3590
"38413",2,1348
"38414",1,3763
"38415",1,282
"38416",2,3853
"38417",1,4419
"38418",1,5199
"38419",2,3279
"38420",1,3402
"38421",1,3616
"38422",2,3939
"38423",1,4273
"38424",2,4686
"38425",1,3243
"38426",1,21709
"38427",1,22199
"38428",1,4522
"38429",1,6360
"38430",2,1221
"38431",2,4138
"38432",1,3922
"38433",2,3420
"38434",1,8458
"38435",1,4815
"38436",2,3862
"38437",2,4038
"38438",1,6453
"38439",1,4199
"38440",1,3653
"38441",1,4255
"38442",1,4791
"38443",1,4857
"38444",1,4962
"38445",1,4111
"38446",1,5925
"38447",1,4036
"38448",1,4057
"38449",1,4884
"38450",2,2247
"38451",1,4429
"38452",1,3747
"38453",1,6255
"38454",1,4317
"38455",1,3996
"38456",1,6616
"38457",1,731
"38458",1,3984
"38459",2,2505
"38460",1,10637
"38461",1,4009
"38462",2,1475
"38463",2,2930
"38464",1,4444
"38465",1,4352
"38466",1,3874
"38467",1,2267
"38468",2,3625
"38469",2,1509
"38470",2,4102
"38471",1,4064
"38472",1,3718
"38473",1,3345
"38474",2,1186
"38475",1,3951
"38476",1,3639
"38477",2,3030
"38478",2,4514
"38479",1,1671
"38480",2,3780
"38481",1,4821
"38482",1,4928
"38483",1,4784
"38484",1,5171
"38485",1,3298
"38486",2,4002
"38487",1,4383
"38488",1,5718
"38489",2,3527
"38490",1,1786
"38491",1,3200
"38492",1,825
"38493",2,3069
"38494",1,846
"38495",2,2530
"38496",1,2858
"38497",2,1854
"38498",1,3208
"38499",2,2356
"38500",1,4913
"38501",2,4499
"38502",1,26870
"38503",2,3724
"38504",1,3458
"38505",2,3482
"38506",2,3033
"38507",1,1409
"38508",1,200
"38509",1,4640
"38510",2,454
"38511",1,4463
"38512",1,3477
"38513",2,3005
"38514",1,1978
"38515",1,4841
"38516",2,2624
"38517",1,1794
"38518",1,4111
"38519",1,3783
"38520",1,4093
"38521",2,295
"38522",1,284
"38523",1,1973
"38524",2,164
"38525",2,2887
"38526",1,3423
"38527",1,5138
"38528",1,1240
"38529",1,699
"38530",1,5123
"38531",2,3034
"38532",1,4229
"38533",1,1329
"38534",1,3231
"38535",1,1669
"38536",1,3797
"38537",1,849
"38538",2,2806
"38539",1,1107
"38540",1,5039
"38541",2,3393
"38542",1,28014
"38543",1,3137
"38544",2,3431
"38545",2,2426
"38546",2,3319
"38547",1,2856
"38548",1,1008
"38549",1,1998
"38550",2,2652
"38551",1,781
"38552",1,3358
"38553",2,2731
"38554",2,2000
"38555",1,3788
"38556",1,4997
"38557",2,803
"38558",1,5041
"38559",1,2914
"38560",2,1439
"38561",1,813
"38562",1,2284
"38563",1,2581
"38564",1,1207
"38565",1,3823
"38566",1,3832
"38567",1,314
"38568",1,3296
"38569",1,5682
"38570",1,4501
"38571",1,3929
"38572",1,3849
"38573",1,3904
"38574",2,462
"38575",1,4318
"38576",2,2026
"38577",2,1956
"38578",1,2744
"38579",1,5797
"38580",1,4005
"38581",1,480
"38582",2,976
"38583",2,2124
"38584",1,851
"38585",1,1525
"38586",2,4375
"38587",1,1577
"38588",1,3596
"38589",1,4664
"38590",1,1293
"38591",1,3507
"38592",1,6408
"38593",2,3851
"38594",1,3693
"38595",2,3947
"38596",1,3932
"38597",1,1164
"38598",2,2605
"38599",1,3612
"38600",1,2000
"38601",2,3174
"38602",1,3190
"38603",1,2860
"38604",2,3083
"38605",1,3376
"38606",1,3543
"38607",1,3651
"38608",1,3886
"38609",1,3490
"38610",1,305
"38611",1,2932
"38612",1,4395
"38613",1,2448
"38614",1,3579
"38615",1,2420
"38616",1,18818
"38617",1,281
"38618",1,5201
"38619",1,3580
"38620",2,2795
"38621",1,3287
"38622",1,3900
"38623",1,4052
"38624",1,1390
"38625",2,3471
"38626",2,3898
"38627",2,4195
"38628",1,3405
"38629",1,26979
"38630",1,3000
"38631",1,2729
"38632",1,4002
"38633",1,395
"38634",1,3840
"38635",2,616
"38636",2,4476
"38637",2,2346
"38638",1,3958
"38639",1,3910
"38640",1,2887
"38641",1,3519
"38642",2,2747
"38643",2,3393
"38644",1,1808
"38645",1,5175
"38646",1,4270
"38647",1,4281
"38648",1,3947
"38649",1,3834
"38650",1,2212
"38651",1,609
"38652",2,4686
"38653",2,3907
"38654",1,571
"38655",1,7805
"38656",2,394
"38657",1,6263
"38658",1,3676
"38659",2,4757
"38660",1,609
"38661",1,4338
"38662",1,2518
"38663",2,6307
"38664",1,4248
"38665",1,5064
"38666",1,1365
"38667",1,3490
"38668",1,4095
"38669",2,464
"38670",1,175
"38671",1,3196
"38672",2,1867
"38673",2,2804
"38674",1,2731
"38675",1,467
"38676",1,3505
"38677",1,5632
"38678",1,3561
"38679",2,3654
"38680",2,147
"38681",1,4147
"38682",1,1215
"38683",1,3253
"38684",2,3228
"38685",1,1067
"38686",1,3301
"38687",1,3102
"38688",1,122
"38689",2,5495
"38690",2,2160
"38691",2,3864
"38692",1,3024
"38693",1,5
"38694",1,3526
"38695",1,3686
"38696",1,1832
"38697",1,2408
"38698",1,4902
"38699",1,5053
"38700",1,1519
"38701",1,1509
"38702",1,3073
"38703",2,116
"38704",2,6333
"38705",1,2886
"38706",1,4719
"38707",1,1151
"38708",1,3340
"38709",2,3918
"38710",1,5267
"38711",1,2495
"38712",1,4410
"38713",1,3570
"38714",1,6399
"38715",1,5086
"38716",2,3509
"38717",1,780
"38718",1,2333
"38719",1,2667
"38720",2,1382
"38721",1,4430
"38722",1,3393
"38723",1,3654
"38724",2,1029
"38725",1,5309
"38726",2,4933
"38727",2,4702
"38728",1,928
"38729",2,3694
"38730",1,3541
"38731",1,4120
"38732",1,3583
"38733",2,3938
"38734",2,3543
"38735",1,4341
"38736",2,2476
"38737",2,1125
"38738",1,5123
"38739",1,4056
"38740",2,4543
"38741",2,5255
"38742",1,3703
"38743",1,5427
"38744",3,4568
"38745",2,2804
"38746",2,4629
"38747",2,3895
"38748",2,2969
"38749",2,3252
"38750",2,4592
"38751",2,4718
"38752",1,2912
"38753",1,3087
"38754",1,4330
"38755",1,3867
"38756",1,3015
"38757",1,3298
"38758",2,3982
"38759",1,4806
"38760",1,6291
"38761",1,801
"38762",1,2138
"38763",1,3667
"38764",2,4505
"38765",1,3033
"38766",2,3767
"38767",1,3011
"38768",2,754
"38769",1,6396
"38770",1,3447
"38771",1,5690
"38772",2,655
"38773",1,3593
"38774",2,4313
"38775",2,2520
"38776",2,4185
"38777",1,3211
"38778",1,3102
"38779",1,4691
"38780",2,5159
"38781",1,4119
"38782",2,2012
"38783",1,3414
"38784",2,3511
"38785",1,1905
"38786",1,482
"38787",2,1716
"38788",1,2900
"38789",2,2408
"38790",2,2811
"38791",2,1448
"38792",1,4170
"38793",1,3182
"38794",1,4509
"38795",1,3069
"38796",2,1300
"38797",1,4138
"38798",1,7328
"38799",2,744
"38800",1,3547
"38801",1,5030
"38802",2,2995
"38803",1,417
"38804",1,1975
"38805",1,4881
"38806",1,2784
"38807",1,4747
"38808",2,2838
"38809",1,3328
"38810",1,5351
"38811",2,2578
"38812",1,5452
"38813",1,4318
"38814",2,4621
"38815",1,6231
"38816",1,2724
"38817",1,5192
"38818",1,3433
"38819",2,320
"38820",1,3403
"38821",2,1816
"38822",1,4663
"38823",2,3613
"38824",2,3870
"38825",1,905
"38826",2,8426
"38827",2,1616
"38828",1,4396
"38829",1,5565
"38830",1,5095
"38831",2,3245
"38832",1,1498
"38833",1,3160
"38834",1,1980
"38835",2,6360
"38836",1,5362
"38837",1,3862
"38838",2,1751
"38839",2,1964
"38840",2,4256
"38841",1,5824
"38842",2,3979
"38843",1,4207
"38844",2,4931
"38845",1,4148
"38846",1,2816
"38847",1,3646
"38848",2,3127
"38849",1,4438
"38850",1,4872
"38851",1,912
"38852",1,4022
"38853",1,3155
"38854",1,3855
"38855",1,1274
"38856",2,2300
"38857",1,6058
"38858",2,1120
"38859",1,5366
"38860",2,5371
"38861",1,5222
"38862",1,3627
"38863",1,4332
"38864",1,139
"38865",1,3296
"38866",2,5487
"38867",1,1238
"38868",1,3860
"38869",1,4918
"38870",2,5203
"38871",1,4966
"38872",1,4214
"38873",2,4739
"38874",2,4705
"38875",2,1748
"38876",1,4419
"38877",1,3626
"38878",1,3948
"38879",1,1010
"38880",2,4082
"38881",1,411
"38882",2,2247
"38883",1,4718
"38884",1,3499
"38885",1,2670
"38886",3,258
"38887",1,4108
"38888",1,3797
"38889",1,6069
"38890",2,3162
"38891",1,4430
"38892",1,2309
"38893",1,3669
"38894",1,4025
"38895",1,4717
"38896",1,175
"38897",1,4963
"38898",1,5432
"38899",1,2671
"38900",1,4989
"38901",1,375
"38902",2,2535
"38903",2,4175
"38904",1,2659
"38905",2,2456
"38906",1,5513
"38907",1,4261
"38908",2,3139
"38909",2,3126
"38910",1,3829
"38911",1,4521
"38912",1,6093
"38913",1,3172
"38914",1,4223
"38915",2,480
"38916",2,2236
"38917",1,5163
"38918",1,3013
"38919",1,2549
"38920",1,3883
"38921",1,5572
"38922",1,1976
"38923",1,4622
"38924",2,2923
"38925",1,5155
"38926",1,3275
"38927",1,2795
"38928",2,2419
"38929",1,3075
"38930",1,4486
"38931",2,810
"38932",2,2991
"38933",1,3365
"38934",1,309
"38935",2,1517
"38936",2,2642
"38937",1,4984
"38938",2,498
"38939",2,658
"38940",1,2575
"38941",1,5070
"38942",1,4428
"38943",2,3108
"38944",1,2521
"38945",1,1806
"38946",1,3558
"38947",1,6462
"38948",1,4524
"38949",2,7918
"38950",1,2160
"38951",2,210
"38952",2,3754
"38953",1,4427
"38954",1,5057
"38955",2,150
"38956",2,5573
"38957",2,1878
"38958",1,2936
"38959",2,3196
"38960",1,4313
"38961",1,4061
"38962",2,1573
"38963",2,4160
"38964",2,3817
"38965",2,4681
"38966",1,1401
"38967",1,5055
"38968",2,44
"38969",2,3376
"38970",1,795
"38971",2,3161
"38972",1,1471
"38973",3,232
"38974",1,3161
"38975",1,5286
"38976",1,3383
"38977",1,101
"38978",1,3656
"38979",1,108
"38980",1,14178
"38981",1,5373
"38982",2,3579
"38983",1,2794
"38984",1,5168
"38985",1,5167
"38986",1,4092
"38987",1,1285
"38988",3,4388
"38989",1,4810
"38990",1,913
"38991",1,4568
"38992",1,5461
"38993",1,2938
"38994",1,430
"38995",1,26303
"38996",1,6116
"38997",1,4985
"38998",1,3784
"38999",1,1071
"39000",1,241
"39001",1,4669
"39002",1,2658
"39003",2,1772
"39004",1,2373
"39005",1,5005
"39006",1,2059
"39007",1,3796
"39008",1,632
"39009",1,1094
"39010",1,2495
"39011",1,4364
"39012",1,1198
"39013",1,3567
"39014",2,4875
"39015",1,427
"39016",2,3829
"39017",1,4690
"39018",2,1270
"39019",1,4451
"39020",2,3438
"39021",1,495
"39022",1,2934
"39023",1,6567
"39024",1,2905
"39025",1,3340
"39026",1,5065
"39027",1,3659
"39028",2,4957
"39029",1,4554
"39030",2,4856
"39031",1,4710
"39032",2,4181
"39033",2,3613
"39034",1,22623
"39035",1,5077
"39036",2,3205
"39037",2,5519
"39038",2,3692
"39039",2,3836
"39040",1,4018
"39041",1,321
"39042",1,4233
"39043",1,2181
"39044",2,3665
"39045",1,2537
"39046",1,23223
"39047",1,2966
"39048",1,3182
"39049",1,3246
"39050",1,2878
"39051",2,3274
"39052",1,3146
